 TIME                    	Delta_Energy             	Result                   	Result                   	label                    	
 HOURS              	°C                  	°C                  	kJ/h                	kJ/h                	
  +6.8840000000000000E+03	                +Infinity	  +1.0512500000000000E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8850000000000000E+03	                +Infinity	  +2.3677209553867576E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8860000000000000E+03	                +Infinity	  +2.3677141254903808E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8870000000000000E+03	                +Infinity	  +2.3677073034250458E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8880000000000000E+03	                +Infinity	  +2.3677004891942619E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8890000000000000E+03	                +Infinity	  +2.3676936828015340E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8900000000000000E+03	                +Infinity	  +2.3676868842503652E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8910000000000000E+03	                +Infinity	  +2.3676800935442520E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8920000000000000E+03	                +Infinity	  +2.3676733106866880E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8930000000000000E+03	                +Infinity	  +2.3676665356811634E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8940000000000000E+03	                +Infinity	  +2.3676597685311626E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8950000000000000E+03	                +Infinity	  +2.3676530092401680E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8960000000000000E+03	                +Infinity	  +2.3676462578116565E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8970000000000000E+03	                +Infinity	  +2.3676395142491018E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8980000000000000E+03	                +Infinity	  +2.3676327785559727E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.8990000000000000E+03	                +Infinity	  +2.3676260507357347E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9000000000000000E+03	                +Infinity	  +2.3676193307918487E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9010000000000000E+03	                +Infinity	  +1.2636499999999998E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9020000000000000E+03	                +Infinity	  +1.7748999999999998E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9030000000000000E+03	                +Infinity	  +1.6176500000000001E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9040000000000000E+03	                +Infinity	  +1.5050000000000000E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9050000000000000E+03	                +Infinity	  +2.3675858493385624E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9060000000000000E+03	                +Infinity	  +2.3675791767252480E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9070000000000000E+03	                +Infinity	  +1.2364999999999999E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9080000000000000E+03	                +Infinity	  +1.1005999999999999E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9090000000000000E+03	                +Infinity	  +1.0147999999999998E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9100000000000000E+03	                +Infinity	  +2.3675525653109293E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9110000000000000E+03	                +Infinity	  +2.3675459322341973E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9120000000000000E+03	                +Infinity	  +2.3675393070750349E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9130000000000000E+03	                +Infinity	  +2.3675326898368513E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9140000000000000E+03	                +Infinity	  +2.3675260805230499E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9150000000000000E+03	                +Infinity	  +2.3675194791370319E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9160000000000000E+03	                +Infinity	  +2.3675128856821928E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9170000000000000E+03	                +Infinity	  +2.3675063001619250E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9180000000000000E+03	                +Infinity	  +2.3674997225796159E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9190000000000000E+03	                +Infinity	  +2.3674931529386501E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9200000000000000E+03	                +Infinity	  +2.3674865912424070E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9210000000000000E+03	                +Infinity	  +2.3674800374942626E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9220000000000000E+03	                +Infinity	  +2.3674734916975885E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9230000000000000E+03	                +Infinity	  +2.3674669538557521E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9240000000000000E+03	                +Infinity	  +2.3674604239721168E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9250000000000000E+03	                +Infinity	  +2.3674539020500421E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9260000000000000E+03	                +Infinity	  +2.3674473880928832E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9270000000000000E+03	                +Infinity	  +2.3674408821039916E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9280000000000000E+03	                +Infinity	  +2.3674343840867138E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9290000000000000E+03	                +Infinity	  +2.3674278940443929E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9300000000000000E+03	                +Infinity	  +2.3674214119803679E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9310000000000000E+03	                +Infinity	  +2.3674149378979740E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9320000000000000E+03	                +Infinity	  +2.3674084718005412E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9330000000000000E+03	                +Infinity	  +2.3674020136913961E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9340000000000000E+03	                +Infinity	  +2.3673955635738616E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9350000000000000E+03	                +Infinity	  +2.3673891214512557E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9360000000000000E+03	                +Infinity	  +2.3673826873268922E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9370000000000000E+03	                +Infinity	  +2.3673762612040821E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9380000000000000E+03	                +Infinity	  +2.3673698430861307E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9390000000000000E+03	                +Infinity	  +2.3673634329763402E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9400000000000000E+03	                +Infinity	  +2.3673570308780086E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9410000000000000E+03	                +Infinity	  +2.3673506367944287E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9420000000000000E+03	                +Infinity	  +2.3673442507288902E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9430000000000000E+03	                +Infinity	  +2.3673378726846792E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9440000000000000E+03	                +Infinity	  +2.3673315026650761E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9450000000000000E+03	                +Infinity	  +2.3673251406733590E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9460000000000000E+03	                +Infinity	  +2.3673187867127999E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9470000000000000E+03	                +Infinity	  +2.3673124407866678E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9480000000000000E+03	                +Infinity	  +2.3673061028982278E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9490000000000000E+03	                +Infinity	  +2.3672997730507404E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9500000000000000E+03	                +Infinity	  +2.3672934512474620E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9510000000000000E+03	                +Infinity	  +2.3672871374916454E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9520000000000000E+03	                +Infinity	  +2.3672808317865378E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9530000000000000E+03	                +Infinity	  +2.3672745341353834E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9540000000000000E+03	                +Infinity	  +2.3672682445414230E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9550000000000000E+03	                +Infinity	  +2.3672619630078913E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9560000000000000E+03	                +Infinity	  +2.3672556895380205E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9570000000000000E+03	                +Infinity	  +2.3672494241350384E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9580000000000000E+03	                +Infinity	  +2.3672431668021670E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9590000000000000E+03	                +Infinity	  +2.3672369175426266E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9600000000000000E+03	                +Infinity	  +2.3672306763596316E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9610000000000000E+03	                +Infinity	  +2.3672244432563934E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9620000000000000E+03	                +Infinity	  +2.3672182182361183E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9630000000000000E+03	                +Infinity	  +2.3672120013020088E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9640000000000000E+03	                +Infinity	  +2.3672057924572636E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9650000000000000E+03	                +Infinity	  +2.3671995917050759E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9660000000000000E+03	                +Infinity	  +2.3671933990486372E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9670000000000000E+03	                +Infinity	  +2.3671872144911322E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9680000000000000E+03	                +Infinity	  +2.3671810380357431E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9690000000000000E+03	                +Infinity	  +2.3671748696856477E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9700000000000000E+03	                +Infinity	  +2.3671687094440188E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9710000000000000E+03	                +Infinity	  +2.3671625573140258E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9720000000000000E+03	                +Infinity	  +2.3671564132988340E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9730000000000000E+03	                +Infinity	  +2.3671502774016037E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9740000000000000E+03	                +Infinity	  +2.3671441496254920E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9750000000000000E+03	                +Infinity	  +2.3671380299736515E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9760000000000000E+03	                +Infinity	  +2.3671319184492302E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9770000000000000E+03	                +Infinity	  +2.3671258150553720E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9780000000000000E+03	                +Infinity	  +2.3671197197952176E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9790000000000000E+03	                +Infinity	  +2.3671136326719022E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9800000000000000E+03	                +Infinity	  +2.3671075536885576E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9810000000000000E+03	                +Infinity	  +2.3671014828483109E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9820000000000000E+03	                +Infinity	  +2.3670954201542858E+02	                +Infinity	  +0.0000000000000000E+00	
  +6.9830000000000000E+03	                +Infinity	  +2.3670893656096007E+02	                +Infinity	  +0.0000000000000000E+00	
